datetime,machineID,errorID
2015-01-29T06:00:00.000000,18,error5
2015-02-13T09:00:00.000000,18,error4
2015-02-16T14:00:00.000000,18,error1
2015-03-07T10:00:00.000000,18,error2
2015-03-10T18:00:00.000000,18,error4
2015-03-25T05:00:00.000000,18,error4
2015-03-25T06:00:00.000000,18,error1
2015-03-25T08:00:00.000000,18,error2
2015-03-30T06:00:00.000000,18,error1
2015-04-02T07:00:00.000000,18,error3
2015-04-12T16:00:00.000000,18,error4
2015-05-12T23:00:00.000000,18,error5
2015-05-14T06:00:00.000000,18,error5
2015-05-15T13:00:00.000000,18,error2
2015-05-15T18:00:00.000000,18,error3
2015-05-19T15:00:00.000000,18,error2
2015-05-24T14:00:00.000000,18,error4
2015-06-06T06:00:00.000000,18,error1
2015-06-18T17:00:00.000000,18,error2
2015-06-19T19:00:00.000000,18,error1
2015-06-28T06:00:00.000000,18,error2
2015-06-28T06:00:00.000000,18,error3
2015-06-29T18:00:00.000000,18,error1
2015-07-05T05:00:00.000000,18,error2
2015-07-06T08:00:00.000000,18,error3
2015-07-28T06:00:00.000000,18,error2
2015-07-28T06:00:00.000000,18,error3
2015-07-29T08:00:00.000000,18,error2
2015-07-30T02:00:00.000000,18,error1
2015-08-01T08:00:00.000000,18,error3
2015-08-27T06:00:00.000000,18,error5
2015-09-08T12:00:00.000000,18,error4
2015-09-11T06:00:00.000000,18,error2
2015-09-11T06:00:00.000000,18,error3
2015-10-06T00:00:00.000000,18,error4
2015-10-09T14:00:00.000000,18,error3
2015-10-23T12:00:00.000000,18,error5
2015-10-26T06:00:00.000000,18,error5
2015-10-31T13:00:00.000000,18,error1
2015-11-09T12:00:00.000000,18,error3
2015-11-20T09:00:00.000000,18,error2
2015-12-21T08:00:00.000000,18,error4
2015-01-02T04:00:00.000000,19,error2
2015-01-12T06:00:00.000000,19,error1
2015-01-23T23:00:00.000000,19,error4
2015-01-24T06:00:00.000000,19,error2
2015-02-26T06:00:00.000000,19,error5
2015-03-01T13:00:00.000000,19,error4
2015-03-15T12:00:00.000000,19,error4
2015-03-23T03:00:00.000000,19,error1
2015-04-04T10:00:00.000000,19,error2
2015-04-12T06:00:00.000000,19,error5
2015-04-18T04:00:00.000000,19,error1
2015-05-12T01:00:00.000000,19,error2
2015-06-18T03:00:00.000000,19,error4
2015-06-26T06:00:00.000000,19,error5
2015-07-11T21:00:00.000000,19,error4
2015-07-16T05:00:00.000000,19,error4
2015-08-02T15:00:00.000000,19,error2
2015-08-06T12:00:00.000000,19,error1
2015-09-06T14:00:00.000000,19,error2
2015-09-09T06:00:00.000000,19,error5
2015-09-25T13:00:00.000000,19,error4
2015-09-28T16:00:00.000000,19,error3
2015-10-07T10:00:00.000000,19,error2
2015-11-04T17:00:00.000000,19,error1
2015-11-23T06:00:00.000000,19,error5
2015-12-08T06:00:00.000000,19,error1
2015-12-10T23:00:00.000000,19,error1
2015-12-22T16:00:00.000000,19,error3
2015-01-03T06:00:00.000000,20,error2
2015-01-03T06:00:00.000000,20,error3
2015-01-18T06:00:00.000000,20,error5
2015-01-19T16:00:00.000000,20,error1
2015-02-01T02:00:00.000000,20,error2
2015-02-02T06:00:00.000000,20,error4
2015-02-03T23:00:00.000000,20,error4
2015-02-04T22:00:00.000000,20,error2
2015-02-16T23:00:00.000000,20,error1
2015-02-17T20:00:00.000000,20,error3
2015-02-23T14:00:00.000000,20,error3
2015-02-24T02:00:00.000000,20,error4
2015-03-19T06:00:00.000000,20,error2
2015-03-19T06:00:00.000000,20,error3
2015-04-03T06:00:00.000000,20,error4
2015-04-09T19:00:00.000000,20,error4
2015-04-12T12:00:00.000000,20,error1
2015-04-14T09:00:00.000000,20,error2
2015-04-18T06:00:00.000000,20,error5
2015-04-28T06:00:00.000000,20,error3
2015-05-05T00:00:00.000000,20,error4
2015-05-07T22:00:00.000000,20,error4
2015-05-16T02:00:00.000000,20,error1
2015-05-26T04:00:00.000000,20,error1
2015-06-01T04:00:00.000000,20,error3
2015-06-04T15:00:00.000000,20,error5
2015-07-07T01:00:00.000000,20,error1
2015-07-11T05:00:00.000000,20,error1
2015-07-17T06:00:00.000000,20,error1
2015-08-11T21:00:00.000000,20,error2
2015-08-16T01:00:00.000000,20,error3
2015-08-16T06:00:00.000000,20,error5
2015-09-30T06:00:00.000000,20,error2
2015-09-30T06:00:00.000000,20,error3
2015-10-05T00:00:00.000000,20,error5
2015-10-12T10:00:00.000000,20,error4
2015-10-25T01:00:00.000000,20,error2
2015-10-30T06:00:00.000000,20,error4
2015-11-11T07:00:00.000000,20,error4
2015-11-14T06:00:00.000000,20,error2
2015-11-14T06:00:00.000000,20,error3
2015-12-13T06:00:00.000000,20,error1
2015-12-14T06:00:00.000000,20,error1
2015-12-23T10:00:00.000000,20,error2
2015-12-27T17:00:00.000000,20,error4
2015-12-29T06:00:00.000000,20,error5
2015-12-30T00:00:00.000000,20,error3
2015-01-22T06:00:00.000000,21,error4
2015-02-16T08:00:00.000000,21,error2
2015-03-16T15:00:00.000000,21,error2
2015-04-07T06:00:00.000000,21,error5
2015-04-08T08:00:00.000000,21,error1
2015-04-26T18:00:00.000000,21,error1
2015-05-07T06:00:00.000000,21,error1
2015-05-13T05:00:00.000000,21,error4
2015-06-18T18:00:00.000000,21,error2
2015-06-23T09:00:00.000000,21,error1
2015-06-26T19:00:00.000000,21,error2
2015-07-09T21:00:00.000000,21,error4
2015-08-05T06:00:00.000000,21,error2
2015-08-05T06:00:00.000000,21,error3
2015-08-05T06:00:00.000000,21,error5
2015-08-09T05:00:00.000000,21,error1
2015-08-22T21:00:00.000000,21,error2
2015-08-28T02:00:00.000000,21,error2
2015-09-04T06:00:00.000000,21,error4
2015-09-06T08:00:00.000000,21,error2
2015-09-07T22:00:00.000000,21,error3
2015-09-19T06:00:00.000000,21,error5
2015-10-04T06:00:00.000000,21,error2
2015-10-04T06:00:00.000000,21,error3
2015-10-05T13:00:00.000000,21,error4
2015-10-09T17:00:00.000000,21,error1
2015-10-22T17:00:00.000000,21,error1
2015-11-01T07:00:00.000000,21,error3
2015-11-03T06:00:00.000000,21,error5
2015-11-05T02:00:00.000000,21,error2
2015-11-06T08:00:00.000000,21,error2
2015-11-08T19:00:00.000000,21,error4
2015-11-12T01:00:00.000000,21,error4
2015-11-26T19:00:00.000000,21,error2
2015-12-03T06:00:00.000000,21,error2
2015-12-03T06:00:00.000000,21,error3
2015-12-07T07:00:00.000000,21,error1
2015-12-18T06:00:00.000000,21,error4
2015-12-21T15:00:00.000000,21,error1
2015-12-26T11:00:00.000000,21,error4
2015-01-12T23:00:00.000000,22,error1
2015-01-13T01:00:00.000000,22,error4
2015-01-18T01:00:00.000000,22,error3
2015-01-19T21:00:00.000000,22,error5
2015-01-22T05:00:00.000000,22,error1
2015-01-28T03:00:00.000000,22,error3
2015-02-04T17:00:00.000000,22,error5
2015-02-05T06:00:00.000000,22,error4
2015-02-19T09:00:00.000000,22,error1
2015-03-22T06:00:00.000000,22,error2
2015-03-22T06:00:00.000000,22,error3
2015-03-22T06:00:00.000000,22,error5
2015-03-22T22:00:00.000000,22,error4
2015-03-28T15:00:00.000000,22,error3
2015-04-01T13:00:00.000000,22,error3
2015-04-06T06:00:00.000000,22,error4
2015-04-21T06:00:00.000000,22,error2
2015-04-21T06:00:00.000000,22,error3
2015-04-22T22:00:00.000000,22,error1
2015-04-27T22:00:00.000000,22,error2
2015-04-28T00:00:00.000000,22,error3
2015-05-17T14:00:00.000000,22,error5
2015-05-21T06:00:00.000000,22,error1
2015-05-21T06:00:00.000000,22,error4
2015-06-20T06:00:00.000000,22,error5
2015-06-21T22:00:00.000000,22,error3
2015-07-05T06:00:00.000000,22,error2
2015-07-05T06:00:00.000000,22,error3
2015-07-05T21:00:00.000000,22,error4
2015-07-07T19:00:00.000000,22,error4
2015-07-19T08:00:00.000000,22,error1
2015-08-04T06:00:00.000000,22,error5
2015-08-09T00:00:00.000000,22,error3
2015-08-18T07:00:00.000000,22,error1
2015-08-19T06:00:00.000000,22,error4
2015-08-19T12:00:00.000000,22,error4
2015-08-20T18:00:00.000000,22,error4
2015-08-23T22:00:00.000000,22,error4
2015-08-27T02:00:00.000000,22,error2
2015-08-30T10:00:00.000000,22,error4
2015-09-18T06:00:00.000000,22,error2
2015-09-18T06:00:00.000000,22,error3
2015-09-25T00:00:00.000000,22,error2
2015-09-30T09:00:00.000000,22,error4
2015-10-19T13:00:00.000000,22,error1
2015-10-23T06:00:00.000000,22,error1
2015-10-30T06:00:00.000000,22,error5
2015-11-02T06:00:00.000000,22,error4
2015-11-04T16:00:00.000000,22,error4
2015-11-11T12:00:00.000000,22,error4
2015-11-17T06:00:00.000000,22,error5
2015-11-17T23:00:00.000000,22,error3
2015-11-24T02:00:00.000000,22,error1
2015-11-27T10:00:00.000000,22,error3
2015-12-02T18:00:00.000000,22,error4
2015-12-04T15:00:00.000000,22,error1
2015-12-04T23:00:00.000000,22,error2
2015-12-14T01:00:00.000000,22,error4
2015-12-16T13:00:00.000000,22,error3
2015-12-26T11:00:00.000000,22,error1
2015-01-04T06:00:00.000000,23,error2
2015-01-04T06:00:00.000000,23,error3
2015-01-19T06:00:00.000000,23,error5
2015-01-26T01:00:00.000000,23,error2
2015-01-28T06:00:00.000000,23,error5
2015-02-15T01:00:00.000000,23,error5
2015-03-20T06:00:00.000000,23,error1
2015-03-20T06:00:00.000000,23,error5
2015-04-04T06:00:00.000000,23,error1
2015-04-06T06:00:00.000000,23,error5
2015-04-08T12:00:00.000000,23,error2
2015-04-09T20:00:00.000000,23,error1
2015-05-01T17:00:00.000000,23,error5
2015-05-10T02:00:00.000000,23,error1
2015-06-03T06:00:00.000000,23,error4
2015-06-18T19:00:00.000000,23,error4
2015-07-01T00:00:00.000000,23,error3
2015-07-18T06:00:00.000000,23,error2
2015-07-18T06:00:00.000000,23,error3
2015-07-25T03:00:00.000000,23,error1
2015-08-02T06:00:00.000000,23,error4
2015-08-25T07:00:00.000000,23,error1
2015-09-01T06:00:00.000000,23,error2
2015-09-01T06:00:00.000000,23,error3
2015-09-06T13:00:00.000000,23,error1
2015-09-19T05:00:00.000000,23,error1
2015-10-01T06:00:00.000000,23,error4
2015-10-01T20:00:00.000000,23,error2
2015-10-16T06:00:00.000000,23,error5
2015-10-25T14:00:00.000000,23,error2
2015-10-30T13:00:00.000000,23,error3
2015-11-15T06:00:00.000000,23,error4
2015-11-20T18:00:00.000000,23,error2
2015-12-14T14:00:00.000000,23,error2
2015-12-15T06:00:00.000000,23,error5
2015-12-23T01:00:00.000000,23,error4
2015-12-31T20:00:00.000000,23,error3
2015-01-01T06:00:00.000000,24,error1
2015-02-15T06:00:00.000000,24,error1
2015-02-19T09:00:00.000000,24,error3
2015-04-01T06:00:00.000000,24,error5
2015-04-16T06:00:00.000000,24,error4
2015-04-22T15:00:00.000000,24,error2
2015-05-08T01:00:00.000000,24,error1
2015-05-09T04:00:00.000000,24,error2
2015-05-17T10:00:00.000000,24,error4
2015-06-11T19:00:00.000000,24,error4
2015-06-30T06:00:00.000000,24,error4
2015-07-15T04:00:00.000000,24,error3
2015-07-18T05:00:00.000000,24,error4
2015-07-19T15:00:00.000000,24,error2
2015-07-30T06:00:00.000000,24,error5
2015-08-02T06:00:00.000000,24,error1
2015-08-03T14:00:00.000000,24,error3
2015-08-19T12:00:00.000000,24,error1
2015-08-19T13:00:00.000000,24,error4
2015-08-23T04:00:00.000000,24,error2
2015-08-28T15:00:00.000000,24,error1
2015-08-30T23:00:00.000000,24,error1
2015-09-14T12:00:00.000000,24,error4
2015-09-28T06:00:00.000000,24,error1
2015-10-01T04:00:00.000000,24,error1
2015-10-13T06:00:00.000000,24,error4
2015-11-12T06:00:00.000000,24,error5
2015-11-19T15:00:00.000000,24,error4
2015-11-27T06:00:00.000000,24,error4
2015-12-07T02:00:00.000000,24,error2
2015-12-17T01:00:00.000000,24,error4
2015-12-17T16:00:00.000000,24,error3
2015-12-24T19:00:00.000000,24,error3
2015-01-06T06:00:00.000000,25,error1
2015-01-24T19:00:00.000000,25,error4
2015-01-28T00:00:00.000000,25,error2
2015-02-03T23:00:00.000000,25,error2
2015-02-16T07:00:00.000000,25,error1
2015-02-27T09:00:00.000000,25,error4
2015-03-04T06:00:00.000000,25,error1
2015-03-17T17:00:00.000000,25,error3
2015-03-23T21:00:00.000000,25,error1
2015-04-16T04:00:00.000000,25,error2
2015-04-16T13:00:00.000000,25,error2
2015-04-28T02:00:00.000000,25,error1
2015-05-03T06:00:00.000000,25,error5
2015-05-05T12:00:00.000000,25,error1
2015-05-22T06:00:00.000000,25,error4
2015-06-02T06:00:00.000000,25,error1
2015-06-02T06:00:00.000000,25,error2
2015-06-02T06:00:00.000000,25,error3
2015-06-04T14:00:00.000000,25,error2
2015-06-06T20:00:00.000000,25,error1
2015-06-10T09:00:00.000000,25,error3
2015-06-11T22:00:00.000000,25,error3
2015-06-26T04:00:00.000000,25,error4
2015-07-09T10:00:00.000000,25,error3
2015-07-26T03:00:00.000000,25,error1
2015-08-03T18:00:00.000000,25,error3
2015-08-16T06:00:00.000000,25,error2
2015-08-16T06:00:00.000000,25,error3
2015-08-16T06:00:00.000000,25,error5
2015-08-18T00:00:00.000000,25,error2
2015-09-01T11:00:00.000000,25,error3
2015-10-15T18:00:00.000000,25,error2
2015-10-21T20:00:00.000000,25,error5
2015-10-30T06:00:00.000000,25,error2
2015-10-30T06:00:00.000000,25,error3
2015-11-29T06:00:00.000000,25,error5
2015-12-11T09:00:00.000000,25,error2
2015-01-29T22:00:00.000000,26,error1
2015-02-19T06:00:00.000000,26,error1
2015-02-27T01:00:00.000000,26,error4
2015-03-17T09:00:00.000000,26,error2
2015-03-28T07:00:00.000000,26,error1
2015-04-05T06:00:00.000000,26,error1
2015-04-14T23:00:00.000000,26,error1
2015-04-20T13:00:00.000000,26,error3
2015-04-25T16:00:00.000000,26,error3
2015-04-30T15:00:00.000000,26,error3
2015-05-04T02:00:00.000000,26,error1
2015-05-05T21:00:00.000000,26,error3
2015-05-13T15:00:00.000000,26,error2
2015-05-17T16:00:00.000000,26,error1
2015-06-20T08:00:00.000000,26,error1
2015-06-25T05:00:00.000000,26,error4
2015-07-01T22:00:00.000000,26,error1
2015-07-04T17:00:00.000000,26,error3
2015-07-11T11:00:00.000000,26,error2
2015-07-26T15:00:00.000000,26,error3
2015-08-15T11:00:00.000000,26,error1
2015-08-16T18:00:00.000000,26,error2
2015-08-18T06:00:00.000000,26,error2
2015-08-18T06:00:00.000000,26,error3
2015-08-25T17:00:00.000000,26,error4
2015-09-02T06:00:00.000000,26,error1
2015-09-17T15:00:00.000000,26,error5
2015-09-19T09:00:00.000000,26,error3
2015-10-04T12:00:00.000000,26,error2
2015-10-12T11:00:00.000000,26,error1
2015-10-17T06:00:00.000000,26,error2
2015-10-17T06:00:00.000000,26,error3
2015-10-24T19:00:00.000000,26,error1
2015-11-01T06:00:00.000000,26,error1
2015-11-10T13:00:00.000000,26,error4
2015-11-16T06:00:00.000000,26,error2
2015-11-16T06:00:00.000000,26,error3
2015-11-17T18:00:00.000000,26,error4
2015-12-05T06:00:00.000000,26,error3
2015-12-07T14:00:00.000000,26,error4
2015-12-25T17:00:00.000000,26,error2
2015-12-26T04:00:00.000000,26,error4
2015-01-03T21:00:00.000000,27,error1
2015-01-05T20:00:00.000000,27,error1
2015-01-06T18:00:00.000000,27,error4
2015-01-09T06:00:00.000000,27,error2
2015-01-09T06:00:00.000000,27,error3
2015-01-15T15:00:00.000000,27,error4
2015-01-24T06:00:00.000000,27,error1
2015-01-31T19:00:00.000000,27,error3
2015-02-15T08:00:00.000000,27,error1
2015-02-16T18:00:00.000000,27,error4
2015-02-23T06:00:00.000000,27,error2
2015-02-23T06:00:00.000000,27,error3
2015-03-02T13:00:00.000000,27,error2
2015-03-23T07:00:00.000000,27,error2
2015-04-07T01:00:00.000000,27,error5
2015-04-23T10:00:00.000000,27,error1
2015-04-30T23:00:00.000000,27,error3
2015-05-08T07:00:00.000000,27,error3
2015-06-21T02:00:00.000000,27,error3
2015-06-21T10:00:00.000000,27,error1
2015-06-29T12:00:00.000000,27,error4
2015-08-03T13:00:00.000000,27,error1
2015-08-23T14:00:00.000000,27,error3
2015-08-31T21:00:00.000000,27,error5
2015-09-14T03:00:00.000000,27,error2
2015-10-08T04:00:00.000000,27,error2
2015-10-20T21:00:00.000000,27,error4
2015-10-23T06:00:00.000000,27,error2
2015-10-25T22:00:00.000000,27,error4
2015-11-02T14:00:00.000000,27,error2
2015-12-26T17:00:00.000000,27,error4
2015-01-11T06:00:00.000000,28,error4
2015-01-25T22:00:00.000000,28,error4
2015-01-26T14:00:00.000000,28,error1
2015-01-27T16:00:00.000000,28,error3
2015-02-01T16:00:00.000000,28,error1
2015-03-06T02:00:00.000000,28,error2
2015-03-09T05:00:00.000000,28,error4
2015-03-16T06:00:00.000000,28,error2
2015-03-16T06:00:00.000000,28,error3
2015-03-16T12:00:00.000000,28,error2
2015-03-30T07:00:00.000000,28,error4
2015-03-31T07:00:00.000000,28,error2
2015-04-12T01:00:00.000000,28,error1
2015-04-14T02:00:00.000000,28,error1
2015-04-30T06:00:00.000000,28,error1
2015-05-10T23:00:00.000000,28,error1
2015-05-24T18:00:00.000000,28,error5
2015-06-04T14:00:00.000000,28,error3
2015-06-09T20:00:00.000000,28,error2
2015-06-12T16:00:00.000000,28,error3
2015-06-14T06:00:00.000000,28,error2
2015-06-14T06:00:00.000000,28,error3
2015-06-18T05:00:00.000000,28,error3
2015-07-08T23:00:00.000000,28,error4
2015-07-13T20:00:00.000000,28,error2
2015-07-30T04:00:00.000000,28,error2
2015-08-02T00:00:00.000000,28,error1
2015-08-03T03:00:00.000000,28,error2
2015-08-13T06:00:00.000000,28,error1
2015-08-24T06:00:00.000000,28,error3
2015-09-07T22:00:00.000000,28,error2
2015-09-09T11:00:00.000000,28,error2
2015-09-28T23:00:00.000000,28,error5
2015-10-19T09:00:00.000000,28,error1
2015-11-13T12:00:00.000000,28,error2
2015-11-26T23:00:00.000000,28,error1
2015-12-17T14:00:00.000000,28,error3
2015-12-24T09:00:00.000000,28,error1
2015-12-26T06:00:00.000000,28,error1
2015-12-27T16:00:00.000000,28,error1
2015-01-06T03:00:00.000000,29,error1
2015-01-09T10:00:00.000000,29,error1
2015-01-19T17:00:00.000000,29,error1
2015-01-24T20:00:00.000000,29,error2
2015-01-26T20:00:00.000000,29,error4
2015-02-04T20:00:00.000000,29,error1
2015-02-05T01:00:00.000000,29,error5
2015-02-11T18:00:00.000000,29,error4
2015-03-02T06:00:00.000000,29,error1
2015-03-16T11:00:00.000000,29,error3
2015-03-17T08:00:00.000000,29,error4
2015-03-26T16:00:00.000000,29,error1
2015-03-27T08:00:00.000000,29,error4
2015-03-28T23:00:00.000000,29,error4
2015-04-04T17:00:00.000000,29,error3
2015-04-09T16:00:00.000000,29,error1
2015-04-10T12:00:00.000000,29,error2
2015-04-17T03:00:00.000000,29,error4
2015-04-25T22:00:00.000000,29,error2
2015-05-03T23:00:00.000000,29,error3
2015-05-04T18:00:00.000000,29,error1
2015-05-20T04:00:00.000000,29,error1
2015-05-24T18:00:00.000000,29,error2
2015-06-12T16:00:00.000000,29,error2
2015-07-06T04:00:00.000000,29,error5
2015-07-06T05:00:00.000000,29,error1
2015-07-14T06:00:00.000000,29,error1
2015-07-29T01:00:00.000000,29,error3
2015-07-29T16:00:00.000000,29,error4
2015-08-01T02:00:00.000000,29,error1
2015-09-09T11:00:00.000000,29,error1
2015-09-22T04:00:00.000000,29,error4
2015-10-01T11:00:00.000000,29,error1
2015-10-13T01:00:00.000000,29,error4
2015-10-14T15:00:00.000000,29,error4
2015-11-01T05:00:00.000000,29,error1
2015-11-15T08:00:00.000000,29,error5
2015-11-22T15:00:00.000000,29,error2
2015-11-27T06:00:00.000000,29,error2
2015-11-27T06:00:00.000000,29,error3
2015-12-16T10:00:00.000000,29,error4
2015-12-18T03:00:00.000000,29,error1
2015-12-24T17:00:00.000000,29,error2
2015-01-02T03:00:00.000000,30,error1
2015-01-05T14:00:00.000000,30,error4
2015-01-08T06:00:00.000000,30,error5
2015-01-10T13:00:00.000000,30,error2
2015-01-11T02:00:00.000000,30,error1
2015-01-16T06:00:00.000000,30,error2
2015-01-18T16:00:00.000000,30,error4
2015-01-29T11:00:00.000000,30,error2
2015-02-13T10:00:00.000000,30,error1
2015-02-17T06:00:00.000000,30,error1
2015-03-18T19:00:00.000000,30,error4
2015-03-22T12:00:00.000000,30,error4
2015-03-24T06:00:00.000000,30,error5
2015-03-24T16:00:00.000000,30,error2
2015-04-12T20:00:00.000000,30,error3
2015-04-26T00:00:00.000000,30,error3
2015-05-29T22:00:00.000000,30,error1
2015-06-13T03:00:00.000000,30,error2
2015-06-22T17:00:00.000000,30,error3
2015-07-04T19:00:00.000000,30,error1
2015-07-24T04:00:00.000000,30,error3
2015-08-06T06:00:00.000000,30,error2
2015-08-06T06:00:00.000000,30,error3
2015-08-06T06:00:00.000000,30,error5
2015-08-11T23:00:00.000000,30,error1
2015-08-20T22:00:00.000000,30,error1
2015-09-25T20:00:00.000000,30,error1
2015-10-02T16:00:00.000000,30,error1
2015-10-07T13:00:00.000000,30,error2
2015-10-19T04:00:00.000000,30,error2
2015-10-27T06:00:00.000000,30,error2
2015-10-27T18:00:00.000000,30,error5
2015-11-02T17:00:00.000000,30,error4
2015-11-13T21:00:00.000000,30,error4
2015-11-18T20:00:00.000000,30,error2
2015-11-21T10:00:00.000000,30,error1
2015-12-01T13:00:00.000000,30,error4
2015-12-04T06:00:00.000000,30,error5
2015-12-27T17:00:00.000000,30,error1
2016-01-01T05:00:00.000000,30,error2
2015-01-05T13:00:00.000000,31,error1
2015-01-08T15:00:00.000000,31,error2
2015-02-03T05:00:00.000000,31,error2
2015-03-22T06:00:00.000000,31,error4
2015-04-05T07:00:00.000000,31,error2
2015-05-21T06:00:00.000000,31,error1
2015-05-25T14:00:00.000000,31,error4
2015-06-02T22:00:00.000000,31,error1
2015-06-03T19:00:00.000000,31,error5
2015-07-05T06:00:00.000000,31,error3
2015-07-05T06:00:00.000000,31,error4
2015-07-06T23:00:00.000000,31,error5
2015-07-25T23:00:00.000000,31,error2
2015-08-28T06:00:00.000000,31,error2
2015-09-03T06:00:00.000000,31,error4
2015-09-23T10:00:00.000000,31,error2
2015-10-18T06:00:00.000000,31,error2
2015-10-18T06:00:00.000000,31,error3
2015-11-07T08:00:00.000000,31,error1
2015-11-14T04:00:00.000000,31,error4
2015-11-17T06:00:00.000000,31,error1
2015-11-17T06:00:00.000000,31,error4
2015-11-20T19:00:00.000000,31,error1
2015-12-03T20:00:00.000000,31,error2
2015-12-15T14:00:00.000000,31,error3
2015-12-18T09:00:00.000000,31,error4
2015-01-09T06:00:00.000000,32,error1
2015-02-06T20:00:00.000000,32,error3
2015-02-08T06:00:00.000000,32,error5
2015-02-16T23:00:00.000000,32,error2
2015-02-26T05:00:00.000000,32,error4
2015-03-04T21:00:00.000000,32,error5
2015-03-10T06:00:00.000000,32,error1
2015-03-27T02:00:00.000000,32,error2
2015-03-28T07:00:00.000000,32,error2
2015-04-05T07:00:00.000000,32,error4
2015-04-09T06:00:00.000000,32,error5
2015-04-30T16:00:00.000000,32,error3
2015-05-09T06:00:00.000000,32,error2
2015-05-09T06:00:00.000000,32,error3
2015-05-20T10:00:00.000000,32,error2
2015-05-23T07:00:00.000000,32,error2
2015-06-01T00:00:00.000000,32,error4
2015-06-23T06:00:00.000000,32,error2
2015-06-23T06:00:00.000000,32,error3
2015-06-23T06:00:00.000000,32,error5
2015-07-07T20:00:00.000000,32,error4
2015-07-30T21:00:00.000000,32,error4
2015-08-07T06:00:00.000000,32,error1
2015-08-29T13:00:00.000000,32,error2
2015-09-03T09:00:00.000000,32,error1
2015-09-04T20:00:00.000000,32,error3
2015-09-10T10:00:00.000000,32,error3
2015-09-12T06:00:00.000000,32,error1
2015-09-16T11:00:00.000000,32,error4
2015-09-21T06:00:00.000000,32,error5
2015-10-07T14:00:00.000000,32,error2
2015-10-26T14:00:00.000000,32,error2
2015-10-26T21:00:00.000000,32,error2
2015-11-05T06:00:00.000000,32,error1
2015-11-24T20:00:00.000000,32,error4
2015-12-17T17:00:00.000000,32,error4
2015-12-23T19:00:00.000000,32,error2
2015-01-24T08:00:00.000000,33,error5
2015-01-27T23:00:00.000000,33,error3
2015-01-30T06:00:00.000000,33,error1
2015-01-30T06:00:00.000000,33,error5
2015-02-27T04:00:00.000000,33,error1
2015-03-13T10:00:00.000000,33,error5
2015-03-31T06:00:00.000000,33,error5
2015-04-14T22:00:00.000000,33,error3
2015-04-15T19:00:00.000000,33,error1
2015-04-30T06:00:00.000000,33,error2
2015-04-30T06:00:00.000000,33,error3
2015-05-23T12:00:00.000000,33,error1
2015-05-30T06:00:00.000000,33,error2
2015-05-30T06:00:00.000000,33,error3
2015-06-11T02:00:00.000000,33,error3
2015-06-14T06:00:00.000000,33,error5
2015-06-14T12:00:00.000000,33,error1
2015-07-01T00:00:00.000000,33,error2
2015-07-03T02:00:00.000000,33,error2
2015-07-11T13:00:00.000000,33,error4
2015-08-16T17:00:00.000000,33,error3
2015-08-28T06:00:00.000000,33,error5
2015-08-31T00:00:00.000000,33,error1
2015-09-11T16:00:00.000000,33,error1
2015-09-14T06:00:00.000000,33,error4
2015-09-27T06:00:00.000000,33,error2
2015-09-27T06:00:00.000000,33,error3
2015-10-16T00:00:00.000000,33,error2
2015-10-24T09:00:00.000000,33,error4
2015-11-11T04:00:00.000000,33,error4
2015-11-11T21:00:00.000000,33,error1
2015-11-14T17:00:00.000000,33,error2
2015-11-26T06:00:00.000000,33,error1
2015-12-05T02:00:00.000000,33,error2
2015-12-20T14:00:00.000000,33,error5
2015-12-24T08:00:00.000000,33,error2
2015-12-28T02:00:00.000000,33,error2
2015-01-14T16:00:00.000000,34,error4
2015-02-08T04:00:00.000000,34,error3
2015-02-11T14:00:00.000000,34,error2
2015-03-01T09:00:00.000000,34,error3
2015-04-02T13:00:00.000000,34,error3
2015-04-06T17:00:00.000000,34,error1
2015-04-15T06:00:00.000000,34,error1
2015-04-27T05:00:00.000000,34,error1
2015-05-11T14:00:00.000000,34,error2
2015-06-20T05:00:00.000000,34,error4
2015-06-22T20:00:00.000000,34,error5
2015-06-24T12:00:00.000000,34,error1
2015-07-09T14:00:00.000000,34,error2
2015-07-25T16:00:00.000000,34,error2
2015-09-04T04:00:00.000000,34,error2
2015-09-25T08:00:00.000000,34,error2
2015-09-26T19:00:00.000000,34,error2
2015-09-30T19:00:00.000000,34,error1
2015-10-01T10:00:00.000000,34,error4
2015-10-03T21:00:00.000000,34,error4
2015-10-23T01:00:00.000000,34,error4
2015-10-27T06:00:00.000000,34,error2
2015-10-27T06:00:00.000000,34,error3
2015-10-29T06:00:00.000000,34,error3
2015-11-07T02:00:00.000000,34,error2
2015-11-11T06:00:00.000000,34,error1
2015-11-25T05:00:00.000000,34,error4
2015-12-04T16:00:00.000000,34,error2
2015-12-07T18:00:00.000000,34,error1
2015-12-11T08:00:00.000000,34,error2
2015-12-11T17:00:00.000000,34,error3
2015-12-15T20:00:00.000000,34,error1
2015-12-20T03:00:00.000000,34,error4
2015-12-28T21:00:00.000000,34,error2
2015-01-02T17:00:00.000000,35,error1
2015-01-05T06:00:00.000000,35,error5
2015-01-06T07:00:00.000000,35,error4
2015-01-23T18:00:00.000000,35,error1
2015-02-04T06:00:00.000000,35,error4
2015-02-09T13:00:00.000000,35,error2
2015-03-13T10:00:00.000000,35,error1
2015-03-21T06:00:00.000000,35,error5
2015-03-27T05:00:00.000000,35,error4
2015-04-05T06:00:00.000000,35,error4
2015-04-13T07:00:00.000000,35,error2
2015-04-14T12:00:00.000000,35,error4
