machineID,date,mean_daily_voltage,mean_daily_rotation,mean_daily_pressure,mean_daily_vibration,error1,error2,error3,error4,error5,comp1,comp2,comp3,comp4,comp1_failure,comp2_failure,comp3_failure,comp4_failure
5,2015-03-14,172.23302480007467,453.58635621058744,98.65438325475009,39.16908596389958,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-15,166.59170239771512,479.0023760476135,102.22523243066395,39.2835956770564,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-16,169.3646622954779,458.6601688651802,99.56959018734267,40.77240662836646,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-17,172.14824079585222,442.3204541933705,101.85370463122645,40.04383717756512,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-18,168.6480745474619,460.41374475341627,96.15194663983931,41.39942927803666,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-19,167.0226503964715,468.88330593061534,97.95302815391847,39.5776195911221,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-20,175.13983592323572,464.3652345143252,100.38007719974718,40.5864230273663,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-21,166.14343527998258,446.18060951752665,101.84043996221781,39.44776256843486,0,1,0,1,0,0,0,0,0,0,0,0,0
5,2015-03-22,170.6540763287423,452.59881118133677,101.27276537025868,39.43657115271142,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-23,172.24830892195624,429.3776266859349,95.9446067889058,38.63432940105802,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-24,172.88267684762903,438.5743757702234,96.65530079967537,40.97770355859971,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-25,173.6410394124939,444.6235798463552,100.71922479518771,40.29046724327071,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2015-03-26,169.98660898005028,463.7399315834461,97.68851408732051,39.93927451622354,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-27,170.87902624083526,455.9366055036351,100.12574691338517,39.587620828175304,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-28,170.018236163039,462.0299856416905,99.0646177586318,37.86012009087161,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-29,170.5938233498107,471.94275666382737,101.89788575182513,40.566222580221336,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-30,168.7998708145165,461.3857070671229,100.6223568890707,40.664259047199515,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-03-31,177.4529072540478,468.6760659652002,96.06390488164921,41.43201646963605,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-01,165.8634220361034,445.4765161202965,97.73337266734426,40.67027504466986,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-02,168.67649241157685,461.45091618848454,102.23071029282767,40.009178796199905,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-03,169.5227186157708,441.1450481112418,98.04148459861777,39.65437224111056,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-04,170.07303949959044,447.16314584948253,97.28888621906204,40.96541967120924,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-05,169.42540468354946,442.04309189277996,101.22342430862206,40.053133809705294,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-06,168.92091451867586,439.836583962018,102.6696163455549,40.088438305812126,0,0,0,0,1,0,0,0,0,0,0,0,0
5,2015-04-07,191.22008638730657,435.98440822638435,97.8763380765712,38.51175233401138,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-08,185.5362337225284,435.8766793194495,98.15749616391484,39.57678264950504,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-09,177.85902483686263,443.7762675688776,98.1842790341799,42.670051329829846,0,0,0,0,0,1,0,0,0,1,0,0,0
5,2015-04-10,169.50615745649188,451.2841855516688,103.22243364197557,40.37032728430682,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-11,168.17961734879,456.39206253141634,100.28650764167924,40.82905537084451,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-12,165.06533439580923,440.3174357455282,99.26862311446338,40.612461266845855,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-13,172.36763960649708,441.9049244113669,99.72940216697008,39.19024053126109,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-14,172.13279144999865,452.3964822562566,99.45438755783114,39.945443857810346,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-15,168.95980300239472,465.2915796796597,101.32655456893087,40.51000505758844,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-16,169.80783093636003,468.4476928927666,102.40267108914706,40.15141518768623,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-17,170.04836636894436,437.10077734834414,96.5279436430021,39.88646228989177,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-18,167.49408310198928,448.5357349577821,99.4157830167244,40.61569823231477,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-19,174.0409197255035,447.5853914591182,101.71339229725127,39.580661403551225,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-20,173.8991898742388,450.14287476209864,97.95920716194274,39.85131810660239,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-21,169.20083957789333,447.27720480070155,101.33265089535536,39.787222715453616,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-22,169.16083516284195,439.52674704140804,100.9846137453519,39.20904542665644,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-23,167.27263655807786,456.85234847923647,99.62271308984178,40.55612614812495,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-24,171.4220043472986,460.2976929590282,100.33723412026372,39.174653887954754,0,0,0,0,0,0,1,1,0,0,0,0,0
5,2015-04-25,169.53365002199558,451.3049341295119,100.59314253975974,40.38466637329224,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-26,171.85961764594853,456.01357151575667,102.20537045445825,39.65715626625324,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-27,169.1312934073018,449.7399700419414,100.21380356387117,40.23044178706406,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-28,165.80963226467154,445.8592938772965,97.5915723988749,39.7655525864704,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-29,163.83199254024527,438.4867364188653,99.2284774942209,41.641601705849354,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-04-30,171.89030446683998,445.39663798284755,96.92728101153646,40.20265090985817,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-01,171.09311915655402,438.2749185825833,102.08583616966519,40.23572293528314,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-02,169.7344792374307,462.3863055212996,101.31608219043669,38.50391740376194,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-03,167.75630183194454,455.2193068478748,100.57409388367977,39.644779523936855,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-04,167.04858689565148,455.9226985838084,99.46860338958727,40.14968948943312,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-05,169.64378904048496,456.4640517959813,97.78575171851577,38.9117230385851,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-06,166.8697757010472,452.00209405355366,96.62115601067455,43.02157829420147,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-07,170.61670355669557,458.9457670584777,102.47952835708547,51.40156098485888,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-08,173.47979155614394,444.2738287204094,101.27399784255067,46.7356883754235,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-09,169.356238496573,457.41346371565555,102.9588778786848,40.31747980754123,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2015-05-10,176.1210661948734,453.197058417027,99.85304687681797,38.5311159454455,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-11,169.5054625634157,445.4253026585134,103.11828858817758,39.28933717745847,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-12,169.64526664210794,443.86424709006695,101.55857480098605,39.70407136751939,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-13,169.1266077207981,471.63164189517494,102.70357325591966,40.49501615805969,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-14,172.16180976354943,437.9040887044621,96.27055182365068,41.30418307515337,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-15,165.93439594635154,451.1367428283224,97.84339238634448,39.05202967102951,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-16,175.53371927243097,458.5064685083082,99.50073650731936,40.9667275237139,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-17,169.2878991399683,449.52696424104346,98.77284892793409,38.618341843298005,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-18,182.76270118842288,438.090991641435,96.5849193479094,38.901980802530964,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-19,193.69751853625448,458.4492070538558,102.40223147977235,41.32776917255695,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-20,173.62291646907295,456.0069873809559,101.02615541001246,40.68884436162271,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-21,169.86950964500906,432.70042550818766,100.43243906200411,40.44013571040036,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-22,173.85870145102203,441.80891840762723,100.43627883446487,39.59538618274516,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-23,191.5154883984126,463.52359066052736,101.18921757781258,41.150155924911736,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-24,186.8389734805419,451.07584697880935,101.85969888769614,39.24865175801602,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2015-05-25,171.8350114250064,441.06255793954097,97.0699855210626,40.84488132647531,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-26,172.139020503183,444.9313848678785,102.19801654819831,39.43785695262206,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-27,169.6228373960621,448.66433466732684,97.35779786097595,39.80988714873397,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-28,167.38444779838255,454.2026442603679,100.85772754693494,44.88634766159138,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-29,166.81857612732207,466.99150130617255,103.13292970986394,50.46825228988171,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-30,164.86654959507203,452.91675194944327,97.46908863315878,44.16641553991489,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-05-31,168.6003601217869,449.39515421714015,97.66754304179794,40.77763111286432,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-01,178.5109589236124,461.785385585308,100.9723021358662,41.95945805170246,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-02,171.69397892125892,452.03295889700826,99.31178440969649,40.62730404795824,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-03,169.06862961581334,454.4396542607927,98.33236583606238,41.28395325051703,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-04,174.2454885840232,453.77576524120815,102.94026624564322,39.15360758233886,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-05,165.3772006055818,447.5749800879462,101.56574892914331,41.18372299604808,0,0,0,1,0,0,0,0,0,0,0,0,0
5,2015-06-06,167.25806712712364,443.20677935421253,99.7184079481724,39.99963898150075,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-07,178.0769339087918,455.16988978663807,100.01364166387258,39.16142801691887,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-08,193.23013727063434,461.2213249138136,100.27768404702978,39.451952333368126,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2015-06-09,185.48455179750064,444.538606030738,102.42959129055363,40.64619422673238,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-10,168.98141934555397,452.28067423158524,97.31973898782387,39.78817815418869,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-11,165.56949901335187,453.9734903571028,97.85696374724402,39.25267176403154,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-12,175.76576988885472,445.43634067135963,105.24775060914595,40.040995783186474,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2015-06-13,172.90052415039688,463.94250477699757,125.82987766993557,40.33696985838611,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-14,169.35259878446882,439.7303245786797,121.86926715087644,39.74518863705948,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-15,170.99573374148122,454.3271096225413,99.48752803708244,42.16451992964739,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-16,170.6303203892112,464.2333258002861,103.41504471155866,39.139002484911316,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-17,172.2097637576444,460.378418015907,99.15964705884424,39.54885864396061,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-18,173.86028129062825,447.16169393419676,99.83536046969066,41.23068542408328,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-19,171.73430468005253,454.4226018686007,104.15794097707351,40.59412986327625,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-20,170.49535837895644,442.2184203471201,101.84921049016408,41.25527923213598,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-21,168.04399704846568,383.6389737063627,98.25936934806789,39.216219037911905,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-22,174.29090775439408,377.61127672346976,99.00516218549224,40.3036234852286,0,1,1,0,0,0,0,0,0,0,0,0,0
5,2015-06-23,168.3588651335236,416.5981058287627,102.08373735125588,39.80141519628081,0,0,1,0,0,0,1,0,0,0,1,0,0
5,2015-06-24,172.301436818042,439.9733028325738,98.54059724265132,40.87284973842555,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-25,173.13041234452714,449.2561866639497,99.64904180621187,38.44976088141704,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-26,175.89668921720752,449.57212061173374,100.2154590794364,40.48147127824713,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-27,167.12935209501399,464.3549405296131,101.71167493274999,38.44985092733185,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-28,172.58440938830037,445.6821798474512,99.99060613562371,39.88211953026288,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-29,171.02467628824874,448.521336414303,96.00212447757673,40.23702285262474,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-06-30,172.72606413165133,424.96635598997113,101.87428013520355,40.79984120651335,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-01,168.08085889902722,445.1427828354271,98.95751860724111,38.62237398694729,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-02,165.1959941594861,469.8505474907799,96.59632215193493,40.42755466654953,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-03,170.76049152594965,461.65044304805957,100.18900861799857,39.466131434530844,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-04,167.94361940282624,439.1039573907974,103.55715970752317,39.59922508673124,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-05,170.29466543996878,453.36629704069423,99.16637922703552,40.4092021179437,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-06,171.21021713218386,454.32936665565256,100.25882429130648,38.80496029143333,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-07,170.0588174298804,449.5209453963626,102.26661561879808,38.352827156163634,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-08,172.28475256894077,460.70951288049054,101.23072262551678,38.8918375313001,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2015-07-09,171.85999670001215,435.12100976177334,98.63975562730458,39.64332968200926,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-10,171.54791520200584,443.228586377534,100.53058499516783,42.21473875936531,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-11,171.97629776008068,459.9440666104397,98.63603999493695,39.30867414395969,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-12,163.6862297817129,455.3185286441863,102.15140776162696,41.10934762303779,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-13,171.3864520263805,437.3405781485671,97.48354267465304,48.4575987898477,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-14,171.92558834274146,446.6047559058399,99.52575932395234,45.71491737190118,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-15,174.07705060042966,433.03247101698474,99.2764051613741,40.3372732437305,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-16,169.7020331858928,450.3668208326001,102.33525215801818,39.51704138055553,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2015-07-17,175.4343923875307,452.5483842917138,98.15262810408645,39.878320296266246,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-18,171.07592169987822,471.11275385199366,99.83223157611764,40.470286992207754,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-19,169.6408939366306,435.79952023811074,101.25875123434474,41.019809036513465,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-20,167.20946549366576,449.4598011072034,97.76708612160563,40.18602029133722,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-21,165.43641003455474,455.9192178176948,97.71513549751552,39.25652127523969,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-22,171.76646212831392,444.9740811927186,96.88665053767842,41.046263548101784,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-23,169.62785746068224,435.7978635728958,99.53101712422837,39.728066036833624,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2015-07-24,169.69954516906995,460.1166902065188,98.50286067607887,40.18573548645244,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-25,170.22796541254317,440.88373805009206,104.14852828794727,38.306936642482164,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-26,165.75161781613758,449.6051664880774,101.04499418313888,40.139023498766385,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-27,167.69927430697263,454.55277217610075,99.75396767737385,39.776238234572425,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-28,169.93369817583135,472.88754261061007,101.47527076124159,40.454067907632314,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-29,166.87658854780784,445.09679326032364,100.75588437410526,38.73601655535453,0,0,0,1,0,0,0,0,0,0,0,0,0
5,2015-07-30,169.4485020959609,432.43280092674036,98.4520524302888,37.791050400486924,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-07-31,167.9776492986461,449.7865091275642,102.84032330194147,40.1128071478387,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-01,169.3513721785454,439.7902856682712,97.0093412112313,39.92769814080162,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-02,179.0108477488952,430.9314288003668,100.47112786995274,41.56158486098867,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-03,170.51566112298278,452.5732253633044,97.29680273763095,40.268460728776724,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-04,169.1534081819269,442.19650972834233,96.26165699659295,40.412671717716,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-05,162.10321668000645,467.8129994461479,99.1252782110057,38.65784032030546,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-06,174.36406639496124,449.8206348027516,99.37773342555873,41.98627108998243,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-07,174.0108909163233,450.471331813048,100.12561544649907,40.60261970842631,0,0,0,0,0,0,1,1,0,0,0,0,0
5,2015-08-08,173.0034464032959,433.80882144277774,102.65632117920626,41.338636962153686,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-09,172.6499578191953,452.7068786813711,97.78378858550695,40.070758447317196,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-10,165.28648236043924,444.1058755188288,100.25633601304385,39.0689066340554,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-11,176.5421696051034,446.7124433241982,103.570733320804,39.071156837943384,0,0,0,1,0,0,0,0,0,0,0,0,0
5,2015-08-12,179.3977992033103,462.60479419022704,99.76884640745938,42.2974539733576,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-13,173.05900102234935,443.3559712431304,99.96947359986815,40.595647896313245,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-14,170.47602715692207,447.07939640519794,103.71412343399032,41.0135812676311,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-15,167.14731891700472,453.8053710356221,100.55241976521278,39.10752514034802,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-16,174.73420770306146,462.18979551857575,104.2491132807728,37.35152677584907,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-17,175.4631432176349,449.4513277759138,100.28844951600068,40.499804210355386,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-18,168.14394012655836,449.8231319743655,100.73582542698382,40.02001458524693,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-19,169.1094250891458,440.0109706341838,98.99806498982498,41.12998233544182,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-20,170.97627379701532,448.12589921004184,99.05226761597669,38.43175210615131,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-21,166.28746947848404,435.16100510089205,101.59717422459282,41.11357005387492,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-22,166.40981114654156,456.6590956273531,104.02639955860566,40.77760854846708,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2015-08-23,164.67948398942065,463.15040987953967,99.53743477531242,38.45989762060166,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-24,170.52991942412044,467.95298919208955,98.9828938061362,39.75310714782474,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-25,173.72334942956516,433.61992069083993,101.10583515590004,40.28798789241565,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-26,168.72283950537047,445.93100355267075,100.24086892455983,39.89027464248442,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-27,168.92052275366555,446.739282250674,101.52510315088057,40.10845739115638,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-28,169.15010953605614,450.8941251489286,98.67541345507516,41.0258146822283,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-29,170.07090341692194,451.1213283797756,100.9249435040245,37.72641753834997,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-30,169.44015532817787,435.2632924042103,99.15427583528121,37.61291081656168,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2015-08-31,167.20859283899475,463.7457770117685,98.57591994306243,38.681323411770514,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-01,169.54832707986137,465.0788283591074,97.7517603968468,41.73753438534011,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-02,171.65427755743949,457.5230001085634,101.99537836061988,38.49751087676686,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-03,167.89321105525417,443.83174979722526,103.1921760229455,40.72013701465615,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-04,185.17672234720632,449.4958960426506,98.07055877686616,39.4131654304059,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-05,188.80405322107617,369.7108537769314,101.1777493446486,38.05441364774461,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-06,188.28933081972022,364.24252337088313,102.38954580040586,39.88484662029632,0,0,0,0,1,1,1,0,0,1,0,0,0
5,2015-09-07,184.70906872401653,447.00903331714585,97.09310810434522,41.88529887240151,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-08,179.37232419739075,450.95974036438497,97.69692467761412,40.45470340611975,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-09,168.4143762411703,453.6867893892874,102.34961464040958,39.75092463318188,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-10,171.234245530746,442.7999206796644,96.41256823598273,41.17142365680893,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-11,172.07587750321701,452.8935066876333,102.06315285389489,39.84894204620091,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-12,167.5398957259107,464.89571727837415,100.02086924933339,40.255698211945116,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-13,173.80001594449837,444.0894692857725,111.3997432157657,38.30935705296377,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-14,173.82473971229226,448.8748797779379,125.135995583591,40.452059227041225,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-15,171.1402928364133,448.6031362924975,118.2481675935058,38.651438086317434,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-16,163.69527313299378,454.09224137469937,100.4197127529751,39.256404823080345,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-17,165.07013955951717,451.957383352355,98.90243844754855,38.630930853550986,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-18,165.25099085866245,462.0413192780821,102.93168882152285,40.49930194243542,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-19,169.46709207214207,452.2995014307193,100.50264903869494,40.51823901651342,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-20,171.5467645717484,433.0592040420999,100.13260721662124,39.43359776435185,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-21,167.1019156878963,433.9020528853753,100.99944358591917,38.317787279575136,0,0,0,0,0,1,0,0,1,0,0,0,0
5,2015-09-22,169.97333553088967,443.175808205054,97.9068646232735,40.792667849064536,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-23,172.86064630168417,437.07018787984435,95.63657917268655,40.17777874228732,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-24,171.9107652256846,420.41772440543036,98.9566652870697,39.41074255431982,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-25,163.42999782925753,448.028656043595,105.41815461708221,40.678881373602856,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-26,166.58177225737822,442.6639602435619,100.31600851580816,40.98973940881065,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-27,168.00583328055464,450.5102851108267,97.30243700823858,38.65250793390576,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-28,166.86846144880766,449.5499019717454,102.67395046821508,39.49809538855659,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-29,169.2257049155405,467.17938842563353,98.16675579262636,40.726445731105464,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-09-30,165.80334719043992,422.6108101256409,99.50339444195758,40.975868897457836,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-10-01,167.7596754035615,473.4067919289245,107.12021661103456,39.02024231008125,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-10-02,171.78295950369863,443.99093145631144,125.031868388203,40.53000285701291,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-10-03,174.22568714864846,471.23738597296614,116.35542532497391,39.998295303955764,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-10-04,168.8264146237086,386.0449470188319,102.2524952098601,39.698425687061764,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-10-05,166.56041576542734,353.8039623435034,102.91284601605382,40.27248698493147,0,1,1,0,0,0,0,0,0,0,0,0,0
5,2015-10-06,166.8004298997357,439.37718852664966,100.00723280785142,40.01886742668219,0,0,0,0,0,1,1,0,0,0,1,0,0
